clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
CBLOF,0.7075,4245,2400,3600,0.246307874,0.250320513,0.565371025
CBLOF,0.707833333,4247,2400,3600,0.236144745,0.250974488,0.56510478
CBLOF,0.700166667,4201,2400,3600,0.173547115,0.267198413,0.571292549
CBLOF,0.707166667,4243,2400,3600,0.126074001,0.274470278,0.565637521
CBLOF,0.708666667,4252,2399,3601,0.180285869,0.258993049,0.56420508
CBLOF,0.698833333,4193,2400,3600,0.179598815,0.266958648,0.572382542
CBLOF,0.703666667,4222,2400,3600,0.19874976,0.25947241,0.568450971
CBLOF,0.695833333,4175,2400,3600,0.211393651,0.263779148,0.574850299
CBLOF,0.7025,4215,2401,3599,0.135673914,0.275170222,0.569632266
CBLOF,0.7045,4227,2399,3601,0.180526284,0.262249005,0.567541992
CBLOF,0.705666667,4234,2400,3600,0.120608877,0.277377501,0.566839868
CBLOF,0.700166667,4201,2400,3600,0.166401988,0.268819869,0.571292549
CBLOF,0.7035,4221,2400,3600,0.148269533,0.270793486,0.568585643
CBLOF,0.705833333,4235,2400,3600,0.179321451,0.261472301,0.566706021
CBLOF,0.7055,4233,2400,3600,0.185068046,0.260555147,0.566973777
CBLOF,0.705333333,4232,2399,3601,0.152335898,0.268244839,0.566871456
CBLOF,0.703833333,4223,2400,3600,0.203288967,0.258576346,0.568316363
CBLOF,0.706333333,4238,2400,3600,0.210258892,0.255464624,0.566304861
CBLOF,0.702333333,4214,2400,3600,0.175693085,0.26501941,0.569530138
CBLOF,0.704666667,4228,2400,3600,0.163161424,0.266059067,0.567644276
CBLOF,0.703833333,4223,2398,3602,0.122697928,0.278030294,0.567842766
CBLOF,0.705833333,4235,2400,3600,0.192565997,0.25884435,0.566706021
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,0,6000,0.5,0.999,0
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
CBLOF,0.001,6,3,5997,0.49974975,0.9989995,0.5
CBLOF,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
CBLOF,0.001,6,6,5994,0.499499499,0.998999,1
